transcript,confidence,start,end
 Isn't it just going to go and get drinks? She can't join us. Good luck care to join you and Victor.,0.8210721015930176,4831.5,4840.0
 You wanted a not he's a dime strong your friend eyes and with the Enemy the enemy.,0.6226489543914795,4842.8,4849.7
 Who was it wanting his autograph besides the whole point of the tournament has International magical cooperation?,0.9128386974334717,4851.0,4858.8
 To make friends think he's got a bit more than friendship on his mind.,0.8110939264297485,4859.9,4864.3
 You going to ask me to dance or not?,0.7890008687973022,4875.3,4877.0
" She's using you. How dare you besides I can take care of myself down. He's way too old what that's what you think. That's why I think you know the solution then don't you next time? There's a go pack up the courage and asked me before somebody else does and not as a last resort. Well, that's the sorry. It's just completely off the point that way.",0.8331149816513062,4887.0,4913.1
 Have you been never mind off to bed both of you?,0.8425179123878479,4914.5,4917.5
 I think it's scary when they get older and you spoiled everything.,0.6891665458679199,4920.3,4924.9
And we see it again. The time is closed at last step aside wormtail so I can give our guests.,0.8023301362991333,5003.6,5020.8
 proper Creek,0.6974800825119019,5021.4,5022.4
 You're right Harry.,0.9128386378288269,5033.6,5034.5
 I just go in.,0.8261435031890869,5036.7,5037.5
 me,0.9128385782241821,5039.1,5039.6
 How are you told me you think of the I got weeks ago. The task is two days from now. Really I had no idea.,0.8772978186607361,5051.4,5058.3
 Suppose Victors already figured it out wouldn't know didn't actually talk about the tournament.,0.6756595373153687,5060.7,5064.5
" Actually, we don't need to talk at all. It does more of a physical being.",0.6637549996376038,5066.6,5070.3
 I just mean he's not particular equation has mostly he watched me study.,0.8333383202552795,5074.9,5080.1
" It's a bit annoying. Actually you are trying to figure this egg out, aren't you?",0.8945258855819702,5081.6,5086.9
 What's that supposed to mean just means these toss designed to test you in the most brutal way that almost cruel.,0.8353869915008545,5088.7,5096.3
 I'm scared for you.,0.9128385782241821,5102.2,5103.2
 You got by the dragons mostly on nerve. I'm not sure it's going to be enough this time. Hey butter.,0.9003695249557495,5105.0,5111.5
 Potter Cedric,0.5219063758850098,5118.3,5119.5
" Oh, how are you?",0.6977573037147522,5122.4,5123.4
 spectacular,0.9128385782241821,5125.1,5126.0
" Look, I realized I never really thanked you properly for tipping me off about this track has forget about it. I'm sure you would have done the same for me exactly.",0.8060376644134521,5128.2,5135.3
 You know the prefect's bathroom on the fifth floor.,0.868326723575592,5137.5,5139.7
 It's not a bad place for a bar.,0.9128385186195374,5143.8,5145.6
 Take your egg and,0.8126569390296936,5149.0,5150.1
 mull things over in the hot water.,0.7927657961845398,5151.5,5153.4
my mind,0.8222564458847046,5189.9,5190.5
" Definitely have it my mind putting it in the water if I were you Myrtle, long time no see.",0.6853367686271667,5201.9,5216.8
 I want suckling a blocked drain the other day. I could swear. I saw a bit of Polyjuice Potion not being a bad boy them. Are you Harry Polyjuice Potion?,0.9104768633842468,5222.3,5233.2
 Kick the habit Myrtle. Did you say try putting it in the water?,0.8947769999504089,5234.6,5238.9
 That's what he did the other boy.,0.9128385186195374,5245.4,5249.3
 And someone said you were well go on open it.,0.6288291811943054,5251.2,5261.0
 Cause where our voices sound we cannot sing above the ground. I know along you'll have to lose.,0.7893984913825989,5271.2,5283.2
 to recover what we tomorrow,0.7061571478843689,5285.2,5288.9
 There aren't more people in the Black Lake other.,0.80527663230896,5300.7,5303.4
 AG's to riddle it up almost all the bubble with gun.,0.6056392788887024,5307.2,5315.5
Harry tell me again.,0.897750735282898,5334.0,5335.1
 Come seek us where our voices sound the Black Lake that's obvious.,0.9088199734687805,5337.5,5342.6
" An hour long, you'll have to look again obvious. Third Misty potentially problematic.",0.9128386378288269,5344.2,5350.2
" Potentially problematic. When's the last time you held your breath underwater for an hour a my knee. Look, how are we we can do this the three of us can figure it out hate to break up the skull session Professor McGonagall would like to see you in her office. Not you Potter. Just we've seen Granger, but sir, the second toss is only hours away and exactly presumably Potter as well prepared by now and could do with a good night's sleep. Go now.",0.8348751068115234,5351.7,5378.7
Longbottom,0.9060885906219482,5389.6,5390.3
 Why don't you help Potter put his books back?,0.8236679434776306,5391.6,5393.6
" You know if you're interested in Plants, you'd be better off with go shocks guide to herbology. Do you know there's a wizard in Nepal who's growing gravity resistant trees level no offense, but I really don't care about plants.",0.912838339805603,5402.2,5417.4
 Not a fence a Tibetan turn it so it will allow me to breathe underwater for an hour. Think great.,0.7130603790283203,5418.7,5426.4
" But otherwise, I don't know about turn it, but you can always use gillyweed.",0.7960968017578125,5427.5,5431.3
" You sure about this novel have solutely for an hour. Well slightly most likely. Well, there's some debate among biologists as the effects of fresh water versus salt water, but you must be joking. I just wanted to help make you a right. I better than Ron and Hermione, where are they? Anyway, you seem a little tense hurry do I?",0.8570247888565063,5448.2,5471.3
 The second time last night something was stolen from each of our Champions a treasure Source these four treasures one for each Champion. Now lie on the bottom of the black leg in order to read each camp in need only find that treasure and return to the surface simple enough put that in your mouth shut for this they will have but one out.,0.7264040112495422,5479.8,5502.3
 to do so,0.9128386378288269,5502.4,5502.7
 One out of it after that we on the road. No magic to save you need to give out of the cannon.,0.8920213580131531,5503.3,5511.6
 What's the matter what I don't know I can't see him.,0.7587172985076904,5538.3,5540.9
 Oh my god. I've killed Harry Potter.,0.8738908767700195,5542.5,5545.1
 The brother is champion. This gentleman has unfortunately been forced to retire because we take no further part in this time.,0.6940969228744507,5631.6,5639.3
But she's my friend trouble.,0.6522141695022583,5699.1,5719.5
"All right, Archie, I want all the judges over here even though she wasn't used to save.",0.8953865170478821,5880.4,5889.7
 My little sister. Thank you. You helped. Yeah a bit.,0.9128385782241821,5890.3,5900.2
" Give me another yeah, Bonnie. How are you? Hi, personally, I think you behaved admirably I said, it's awesome. I think Nick the last flood never got fuzzy Glenn. Delos.",0.7240737080574036,5903.2,5922.0
" This is our seeing as mr. Potter would have finished first and is not be a determination to risk you not only mr. Weasley, but the others as well. We've agreed reward him second take",0.6446800231933594,5932.0,5956.2
" When you go wrong, it turns out right now I've done myofiber. Congratulations Potter find achievements. Well done boy.",0.9119528532028198,5972.1,5979.4
" Rich hurry, I'm sorry. We haven't spoken after all your story is one. I've heard so many times quite remarkable really tragic, of course to lose one's family never whole again.",0.9128383994102478,5981.0,5997.5
 Still Life Goes On,0.7383729815483093,6000.8,6002.5
 and here we stand.,0.9128385782241821,6003.7,6004.6
 I'm sure your parents would be very proud of you today part part amias.,0.9034540057182312,6008.3,6011.9
 Not trying to lure pattern into one of the Ministries summer internships are we lost boy went into the department of mysteries never came out?,0.8531185984611511,6012.8,6019.6
 And they say I'm not.,0.7369035482406616,6032.8,6034.0
" No, I remember I remember when I first met you. All Peggy is bunch of Misfits who ever set eyes on those. You remind me of myself a little and here we all are four years later. We stand a bunch of Misfits. Well, maybe that we've all got each other and Harry course soon to be the youngest.",0.9128382205963135,6043.9,6065.9
 He was a champion. There's everybody Ray.,0.9101956486701965,6066.3,6070.1
 Mr. Crouch.,0.8026231527328491,6087.8,6088.6
 The last you must take I will rot in times like these The Wizard World looks to its leaders for strength coming from one show themselves. Triwizard Tournament will not be cancelled. I will not be seen as a coward true.,0.8378861546516418,6098.7,6112.3
 Does what is right no matter what others think what did you say? What did you say to me is Major may interest you to know this conversation is no longer private.,0.863188624382019,6112.7,6121.0
" All right, Harry. How good to see you again?",0.8150419592857361,6126.6,6129.9
" I can come back later Professor. Well, not necessarily how to administer and I had done. I'll be back in a moment Minister. Talk to you.",0.8901138305664062,6131.4,6138.1
" Oh, how do you do feel free to indulge in little Dicker snap in my absence, but I have to warn you that a wee bit Sharp.",0.7807652354240417,6141.6,6148.3
 professor professor,0.9128385782241821,6240.1,6242.5
 You got coming up you have been brought from Azkaban at your own request to present evidence to this Council should your testimony proved consequential counsel may be prepared to order your immediate release until such time you remain in the eyes of the ministry and convicted Death Eater. Do you accept these terms?,0.8523693084716797,6255.3,6274.5
 I do sir. What do you wish to present?,0.9128385186195374,6275.6,6277.4
 Names sir. There was a Rosier Evan Razia.,0.9128385186195374,6279.2,6284.7
" His brother is dead. He took a piece of me when some doubted me know if that is all the witness has to offer. No. No, there was Rock would she was a spy?",0.7176410555839539,6287.6,6298.0
" I've got this record of the Department of mysteries. Yeah, the same key past information to know who from inside the ministry itself.",0.6537781357765198,6298.9,6306.0
" Very well cancer will deliberate in the meantime, you will be returned to Azkaban. Wait, wait, please please I have more but what Snape Severus Snape was the council is very much aware of given evidence on this matter Severus Snape was indeed a Death Eater and prior to Lord Voldemort's downfall turned spy for us at Great personal risk. Today's no more identity than I am.",0.8506981134414673,6307.9,6330.9
" Unless the witness possesses any genuine name of consequence. This session is now concluded. Oh, no.",0.8514647483825684,6335.4,6342.1
" Heard about one more. What's that the name? Yes, I know for a fact this person took part in the capture and by means of the cruciatus curse torture of the our Franklin bottom and his wife Jane. Give me The Wretched name birthday Crouch.",0.8589290976524353,6344.4,6363.0
 Junior hello father,0.9128386378288269,6366.3,6388.4
 You are no son of mine.,0.8598839640617371,6390.4,6391.7
" Jordy Nelson is not a sin Harry, but you said exercise course?",0.9043025374412537,6403.7,6407.4
 It's a pain see very useful if like me you find your mind a wee bit stretched. It allows me to see once more things. I've already seen you see how we have searched and searched for something some small detail.,0.8947485685348511,6409.6,6424.9
 Something I might have overlooked something that would explain why these terrible things have happened every time I get close to an answer it Slips Away. What's maddening?,0.9128384590148926,6426.3,6439.5
" Sir, mr. Crouch's son.",0.8522435426712036,6441.6,6443.8
 What exactly happened to him? He was sent to Azkaban.,0.9128385782241821,6445.0,6448.7
 destroyed bounty to do it,0.7052172422409058,6449.8,6451.4
 But he had no choice the evidence was overwhelming.,0.9128385186195374,6452.6,6455.7
 Why do you ask it's just that I?,0.9128385186195374,6457.6,6459.9
 I had a dream about him.,0.8423689007759094,6461.4,6463.0
 It was in the summer before school.,0.9128385186195374,6465.8,6467.8
 In the dream. I was in a house and Baltimore's there only. He wasn't quite human and one tell was there too. And mr. Crouch's son have there been others like this dream? Yes.,0.8168644905090332,6470.7,6485.2
 Always the same one.,0.9128385782241821,6486.6,6487.6
 These dreams what I see you don't think it's actually happening. Do you?,0.7812137007713318,6492.1,6497.9
 I think it's unwise for you to linger over these dreams Harry. I think it's best to just simply.,0.8782535195350647,6500.6,6505.4
 cast them away,0.9128386378288269,6511.7,6512.6
 find several. You know what it means as well as I do.,0.627130925655365,6520.5,6525.6
 Potter what's your hurry?,0.9128385782241821,6535.5,6538.7
 Congratulations your performance in the Black Lake was inspiring gillyweed. Am I correct?,0.7539557218551636,6544.4,6549.8
" Yes, sir.",0.9128385782241821,6551.3,6551.8
 ingenious,0.7582113146781921,6553.9,6554.5
 I rather rare her get away.,0.6891623139381409,6557.0,6560.0
 something found in your everyday God,0.7773668766021729,6562.0,6564.4
 Who is this?,0.7071072459220886,6566.8,6568.4
 Know what it is.,0.8508983850479126,6573.2,6573.9
 I will chase sir veritaserum.,0.9128385782241821,6576.1,6579.6
" Three drops of this and you know who himself would spill his darkest Secrets the use of it on a student is regrettably forbidden. However,",0.8968769311904907,6580.7,6588.8
 should you ever steal from my personal stores again? My hand might just sleep over your morning pumpkin juice. I haven't stolen anything don't lie to me.,0.9128384590148926,6590.4,6603.1
 Getting rid may be innocuous but boomslang skin lacewing flies you and your little friends are Brewing Polyjuice Potion and believe me. I'm going to find out why.,0.9128384590148926,6604.2,6615.4
 I did today Professor Moody face the Triwizard cup deep within the maze only he knows his exact position now as mr. Diggory tied for first position. They will be the first to enter the maze followed by mr. Come. Let's get across.,0.8522627949714661,6669.7,6694.1
 First person to touch the cup will be the winner. I've instructed the staff Patrol the perimeter for any pointed contestant wish to withdraw from the task. He or she you don't need send up red Sparks with their wands contestants get around that shape.,0.8046505451202393,6697.7,6718.7
" In the Maze, you'll find no dragons or creatures of the deep inside. You'll face something even more challenging. You see people change in the Maze. Oh find the cup if you can but be very aware any you could just lose yourselves along the way.",0.7578898072242737,6722.9,6740.0
 I can't prepare yourself.,0.771074652671814,6742.4,6744.7
 on the count of three,0.8954952955245972,6760.7,6761.8
curriculum,0.9128385782241821,6978.9,6979.8
He's been with Cedric get off me the wit.,0.8442178964614868,7036.2,7039.2
 Yes.,0.9128385782241821,7051.7,7052.2
 Thanks. No problem.,0.773003101348877,7108.3,7110.0
 A moment there. I thought you were gonna let it get me Mommy. So did I?,0.827235996723175,7112.4,7117.0
" Some game, huh?",0.9128386378288269,7119.8,7120.6
 Some game going take you save me take it together.,0.7450369000434875,7121.9,7144.2
"Yeah, okay. Yeah, yeah.",0.7595351934432983,7159.3,7161.8
 Where are we?,0.9128386378288269,7169.5,7170.2
 I've been here before. It's a portkey.,0.887428343296051,7176.5,7182.8
I read the cup is a port I've been here before in a dream.,0.8193987607955933,7185.5,7188.7
 Cedric we have to get back to the cup now. What are you talking about?,0.8719190955162048,7191.4,7196.3
 What is the back to the cop? Who are you? What do you want till the start of autumn?,0.7921341061592102,7202.9,7215.8
 now,0.7742167711257935,7230.4,7231.1
 the father unwillingly given,0.7859587669372559,7244.5,7248.2
 fresh,0.9017540812492371,7255.7,7256.4
 servant,0.7137198448181152,7257.7,7258.5
 willingly sacrificed,0.9128385782241821,7260.8,7263.3
 the enemy,0.9128385782241821,7269.9,7270.8
 the Dark Lord shall rise,0.6304071545600891,7281.2,7289.0
Mi 11 town,0.5948998332023621,7355.6,7357.7
 hold out your arm must act fast. The other arm will kill.,0.9128386378288269,7368.5,7376.3
"Welcome, my friend.",0.9128386378288269,7417.0,7418.1
 13 years. It's been and yet here. You stand before me as though it were only yesterday.,0.7564043998718262,7420.3,7428.3
 I confess myself.,0.9128386378288269,7430.2,7432.1
 disappointed,0.9128385782241821,7433.5,7434.6
 not one of you try to find me crap. Try Madness go.,0.8676929473876953,7435.8,7442.5
 Not even you.,0.9128386378288269,7446.1,7447.1
 New serious detected in his son of Whisper of your wherever signs my slippery friend and more than whisper assure you my not I never renounce evil ways.,0.8893342018127441,7451.7,7468.6
 This I have been obliged to percentage day since your absence.,0.904446005821228,7470.9,7475.9
 That is my true mask.,0.9128385782241821,7478.2,7480.1
" I returned out of fear, not loyalty still you have proved yourself useful these past few months when I'm 20.",0.8940812945365906,7481.1,7495.0
" Such a handsome boy. I'll talk to him. Hey, I'd almost forgotten. You were here standing on the bones of my father. I'd introduce you but word has it. You're almost as famous as me these days.",0.9128383994102478,7509.1,7527.1
 The boy who live how lies have fed your legendary? Should I reveal what really happened that night 13 years ago. Should I divulge how I truly lost my powers?,0.8671826124191284,7530.5,7544.8
 It was love you. See when dear sweet Lily Potter gave her life for her only son. She provided the ultimate protection. I could not touch.,0.9064844846725464,7547.5,7557.7
 It was old magic something I should have foreseen. But no matter matter things have changed. Hi I can touch you.,0.9128386378288269,7559.6,7571.8
 Astonishing was a few drops of your blood will doing.,0.8539541363716125,7590.9,7593.4
 Pick up the one.,0.8138432502746582,7595.4,7596.2
 I said pick it up get up get up.,0.9117760062217712,7599.1,7601.5
" You've been taught how to do. Well I presume. Yes first we bow to each other. Come on now hurry, the niceties must be observed. Dumbledore wouldn't want you to forget your manners. Would he I said Bob that's better. Thataboy Harry your parents would be proud.",0.7134724855422974,7603.1,7632.8
 especially your filthy muggle mother,0.8746072053909302,7633.6,7636.7
 I'm going to kill you Harry Potter. I'm going to destroy you.,0.8856546878814697,7641.8,7645.9
" after tonight, no one will ever again question my power after tonight if they speak of you they'll speak only of how are you",0.8334997296333313,7648.6,7659.3
 begged for death and I in a merciful Lord,0.834449052810669,7660.5,7665.2
 Obliged don't look at me when I kill you. I want to see the lights leave your eyes.,0.8196775913238525,7666.8,7682.6
 Have it your way.,0.9128385782241821,7696.9,7697.6
" When the connection is broken, you must get to the Pokey we can link it for a moment to give you some time. But only a moment you understand take my body back relief.",0.8748852610588074,7762.6,7773.4
 Take my body back to my father sweetheart. You're ready. Let's go.,0.9128386378288269,7774.4,7782.9
" Check down below what's happened? He's back. He's back vulnerable spot Cedric. He asked me to bring his body back. I can't leave him know that all right Harry. It's all right, you both are keeping everybody in their seats about has just been killed.",0.7997384667396545,7826.6,7847.0
 The body must be moved a little too many people. That was rude. Let me through. That's why I say this is my boy.,0.9128385186195374,7850.4,7865.2
 All right. I got it. I got you.,0.8169878721237183,7886.5,7889.4
Alright Potter. Does it heart that know so much now?,0.7097914814949036,7943.5,7948.9
 Perhaps I'd better take a look at it.,0.8053224086761475,7950.5,7951.8
 The cut was a portkey.,0.7545350790023804,7955.7,7956.9
 Someone had Bewitched it was it like mostly like the dark lord. What was it like to stand in his presence?,0.7428023219108582,7960.5,7973.2
 I don't know.,0.9042572379112244,7975.3,7975.9
 It was like a fall into one of my dreams.,0.8710635304450989,7979.9,7982.2
 It's one of my nightmares.,0.8955835103988647,7985.8,7986.9
 whether others,0.8337401151657104,8006.4,8007.0
 the graveyard with others,0.7580521106719971,8008.2,8009.4
 I,0.5619180202484131,8014.5,8014.8
 I don't think I said anything about a graveyard professor.,0.9127398729324341,8016.4,8019.9
" Marvelous creatures dragons, aren't they?",0.9128385782241821,8027.9,8030.4
 Did you think that miserable old would have led you into the woods if I hadn't suggested it? He said exactly told you to open the egg underwater if I hadn't told him first myself.,0.8298501968383789,8035.7,8049.8
 I think never long bottom to witness Wonder.,0.7231364846229553,8052.1,8054.1
 Could have provided you with gillyweed if I hadn't given him the book that led him straight to it not.,0.8978546857833862,8055.2,8059.9
 It was you from the beginning you put my name in The Goblet of Fire you but which crumb but you won because I made it so butter you ended up in that graveyard tonight because it was meant to be so and now the deed is done.,0.9128382802009583,8068.5,8084.4
 Through these veins runs within the dark lord.,0.8437122702598572,8087.1,8089.7
 Imagine how he will reward me.,0.9057857394218445,8099.0,8100.9
" And he learns I have once and for all silenced great Harley butter, you know, I am I USI Moody are you know, is he in this room?",0.7408365607261658,8101.9,8131.6
 If you win this round.,0.6103835701942444,8132.5,8133.6
 I have ice in there.,0.5300291776657104,8137.0,8137.8
 You all right out of sir.,0.8727615475654602,8159.4,8160.6
 That's movie. But then he's,0.6669520139694214,8163.8,8164.8
Polyjuice Potion now we know who's been stealing from your store servers.,0.8704634308815002,8167.6,8171.2
 We catch up in a minute.,0.8398268222808838,8172.4,8173.5
Barty Crouch jr. I'll show you mine if you show me yours.,0.9128386378288269,8213.7,8218.4
 There are many you know what this means.,0.7228230237960815,8221.5,8228.3
 He's back Lord Voldemort has returned. I'm sorry. Sorry I couldn't help center now to Azkaban think they'll find their missing a person. I'll be welcome back like a hero perhaps person haven't had much time for Heroes.,0.8075181245803833,8230.3,8248.4
Today we acknowledge.,0.9037880301475525,8269.1,8271.4
 A really terrible loss.,0.9128385782241821,8272.6,8274.4
 Cedric Diggory was as you all know exceptionally hard-working.,0.9128385186195374,8277.5,8282.0
 infinitely fair-minded,0.86362624168396,8283.6,8285.4
 and most importantly,0.9128386378288269,8286.6,8288.1
 a fierce fierce friend,0.9128385782241821,8289.3,8293.0
 I think therefore you have the right to know exactly how he died.,0.8055099248886108,8295.1,8298.4
 you see,0.9128385782241821,8302.4,8302.8
 Cedric Diggory was murdered.,0.8170950412750244,8304.7,8306.5
" by Lord, Voldemort",0.9128386378288269,8307.6,8308.9
 The ministry of magic does not wish me to tell you this.,0.8075631260871887,8311.6,8314.4
 But not to do so I think would be an insult to his memory.,0.8552485704421997,8315.7,8318.7
 now the pain,0.855313777923584,8321.6,8322.5
 we all feel that this Dreadful lost reminds me and reminds us that while we may come from different places and speak in different tongues. Our hearts beat as one,0.6818581223487854,8323.6,8335.4
 in light of recent events,0.9128385782241821,8336.6,8337.8
 the bonds of friendship we made this year will be more important than ever.,0.7985311150550842,8339.1,8343.6
 Remember that Cedric Diggory will not have died in vain.,0.9128385782241821,8344.9,8349.1
 You remember that?,0.9128386378288269,8350.6,8352.2
 And we'll celebrate a boy who was.,0.7623375654220581,8353.4,8355.7
 kind and honest and,0.9128385782241821,8356.9,8358.7
 brave true right to the very end.,0.9128385186195374,8359.8,8363.5
I never liked these cartons.,0.689947247505188,8389.7,8391.0
" Set them on fire in my fourth year by accident, of course.",0.8272731900215149,8392.3,8396.4
 I put you in terrible danger this year Harry. I'm sorry.,0.858517587184906,8402.9,8406.5
"Professor when I was in the graveyard, there was a moment when Voldemort's wand and mind sort of connected.",0.891676664352417,8410.6,8420.4
 priori incantatem,0.9128385782241821,8422.2,8423.9
 you saw your parents that night didn't you?,0.9128385186195374,8428.8,8430.7
 They reappeared.,0.9128385782241821,8432.1,8433.0
" No, spell can reawaken the dead Harry. I'll Trust you know that.",0.884958028793335,8435.4,8438.3
dark and difficult times lie ahead,0.9128385186195374,8441.7,8443.7
 Soon we must all face the choice between what is right and what is easy?,0.9128386974334717,8444.8,8448.9
 Remember this you have friends here.,0.9128385186195374,8453.0,8456.1
 You're not alone.,0.9128386378288269,8458.8,8459.5
 This write to me from behind.,0.830440104007721,8483.4,8497.7
"Tingling of just have a quiet your uncle's oh, it's life that few dragons.",0.7970060110092163,8542.9,8550.4
" Everything's going to change now, isn't it?",0.7820350527763367,8555.6,8557.5
" Yes, promise. You'll write the summer.",0.9128385186195374,8565.8,8573.1
 Both of you. I want and how I want.,0.8649690747261047,8574.2,8577.2
 Harry will won't you yeah every week.,0.6860135793685913,8579.3,8582.1
youth final dance,0.6562747359275818,9195.3,9197.2
 this is,0.9128385782241821,9201.8,9202.9
 your final chance to her.,0.856904149055481,9206.3,9213.3
 the one you love,0.9031339287757874,9216.8,9219.4
" You know, you've waited long enough.",0.9128385186195374,9225.2,9229.8
" Oh, just look at her.",0.7937268614768982,9272.1,9273.7
 You finally move.,0.610412061214447,9283.3,9285.4
 Don't be scared.,0.9128386378288269,9289.4,9290.9
" She want you to yeah, it's hot.",0.9086250066757202,9294.1,9301.6
 You must be brave.,0.9128385782241821,9304.8,9307.5
 Don't let this moment slip away.,0.9128385186195374,9310.3,9315.0
 so dance,0.9128385782241821,9378.0,9379.2
 your final dance,0.9128386378288269,9381.8,9384.7
 chance,0.9128385782241821,9396.1,9397.3
