transcript,confidence,start,end
 what are we waiting for?,0.9128385782241821,4077.3,4078.4
 Irene please leave a message.,0.9128385782241821,4093.7,4095.3
 Hi.,0.9128385782241821,4113.7,4114.1
 Where were you lonely is the studio?,0.9095687866210938,4117.0,4119.2
 I got inspired. So just lost track of time.,0.8527044653892517,4120.5,4124.4
 Rebecca I want a tattoo what the tattoo will you come with me?,0.9128386378288269,4130.8,4135.3
 Please I don't think I could do it without you.,0.9128385782241821,4136.6,4139.3
All right here.,0.6227616667747498,4162.6,4163.2
 all done,0.9128385782241821,4178.7,4179.3
 see it.,0.7057907581329346,4182.2,4182.8
 Can think of me as your sister the matter?,0.8996317982673645,4193.5,4199.0
" Call me Emily. If you want to bring the rest of my wrinkles by can't find it's okay, Sarah Stephen. I don't want to go back there.",0.8694735169410706,4206.3,4233.2
Be sincere is necklace.,0.7931410074234009,4252.2,4253.4
 What did I do? She just needs to move on. Yeah.,0.9128385782241821,4258.5,4262.4
 with you,0.9128385782241821,4266.8,4267.4
"If you find the necklace, just let me know. All right.",0.9104383587837219,4272.0,4274.9
 You do shit like that. Have a good one.,0.9128385186195374,4278.2,4282.6
" You know, we should call someone take them to the Dean's office or at least your RN tell them what she hasn't done anything to me girls on parents are forever. Sure scared the shit out of me this cleaner do",0.8284955620765686,4284.9,4296.0
 somewhere between me and you,0.6237395405769348,4301.4,4302.6
" did you take this? No, I don't think so.",0.9128385186195374,4309.6,4312.8
 That not yours.,0.7575602531433105,4316.0,4316.9
" All right, that's enough. I'm returning this and you got to do something. No, I don't want you to go back there.",0.8081960678100586,4324.4,4329.3
Leave a message.,0.8210721015930176,4412.3,4413.4
" Hey Sarah, it's Jason.",0.9128385782241821,4414.5,4416.0
 Next thing for your dorm I just flew in.,0.8475852608680725,4418.1,4420.5
 I'm at The Roosevelt Hotel room 210.,0.7671769857406616,4422.5,4424.4
 Call me. Okay?,0.9128386378288269,4425.7,4426.4
 I'm going to the library I can walk in. Okay?,0.8943504095077515,4437.0,4441.1
" Are you sure? Yep, well party starts at 10:00 and I did hear that. There is a great band playing. I thought you said they suck. They're getting better. You know, I hear the drummer's really hot he is but I'm sleeping with his girlfriend.",0.912838339805603,4442.2,4456.4
 I'll see you later.,0.8618144392967224,4458.7,4459.3
 Sarah,0.706649661064148,4489.2,4489.7
You got my voicemail. I'm Glad You Came that feels good.,0.9128385782241821,4619.6,4626.0
 How's your eyes? Mr. Spouse? She doesn't love me.,0.7971653938293457,4636.8,4646.3
"Hey, it's me. Irene needs me, and she's not answering her phone, and I'm really worried. Will you meet me there, please? 3:55 South Grand.",0.8418290019035339,4684.8,4692.7
I mean,0.7541186809539795,4732.3,4732.9
 I mean Sarah he doing sit down and shut up.,0.8953884243965149,4767.9,4777.0
" It was super fun. I am your friend. No, you're not. No, you're not. We're here because you betrayed me.",0.7256113886833191,4786.6,4794.5
 Rebecca I'm your friend. Stop. Stop that I presented you. I protected you against not the little kid that scumbag of a professor even that loser ex-boyfriend of yours. What did you do to my God?,0.8324849009513855,4797.0,4817.4
 And how do you repay me by leaving me? Please? Forgive me? Okay.,0.9128386378288269,4819.5,4826.9
 I'm so sorry from the bottom of my butt.,0.862773597240448,4829.9,4832.7
 Please forgive me.,0.8638294339179993,4834.2,4835.0
 I forgive you now we can start all over again.,0.9128385782241821,4840.7,4848.4
 Just like that first day just the two of us together because I only want you to have one best friend. Don't stay away. Don't come any closer.,0.8718501329421997,4851.1,4867.7
I will shoot you a bucket.,0.8155684471130371,5006.2,5007.3
Welcome back.,0.9128385782241821,5188.7,5189.6
" Hey, you can move in with me if you want. I don't think I want a roommate for a while. Yeah.",0.7073618769645691,5191.1,5197.4
 Dinner tonight maybe absolutely.,0.9128385782241821,5199.6,5201.7
 But before you go do you wanna help me with a little something?,0.9083321690559387,5204.2,5207.2
