transcript,confidence,start,end
 Why you?,0.838814377784729,4294.6,4295.2
 That's it. That's it.,0.8857876062393188,4297.9,4300.5
 Never seen one of these without a cross.,0.8107285499572754,4303.9,4305.5
" Well, it's not Christ at st. Jude. Jude is the saint of all lost causes. No such thing as a lost cause",0.8111256957054138,4306.7,4313.4
" Yeah, well.",0.9128385782241821,4315.6,4316.6
 It's what my floor I used to always say.,0.7794722318649292,4318.4,4320.2
That just doesn't show off. There's gotta be a reason God gave you a second chance dead. I just really hate casement. I just hate him that dirty I crack a tank filled up. Let's go in case you haven't heard the Coast Guard called off the search and give me your keys. I'm taking you both tell you why.,0.8898630142211914,4359.2,4388.7
 I know she is. How do I know where she is? Whack job intercom. Hey Mark.,0.7586786150932312,4389.5,4394.0
 He's gonna make it.,0.9067250490188599,4428.8,4434.4
" That's 20 miles from test his last known position, but it's exactly where she would have been if he fails Straight Into the Storm tank. She's about to sail around the world. You would have wanted to test her boat in heavy weather. You didn't even know her Saint Cloud. How could you possibly know what she would have done because it's what I would have done taking it's what any sailor would do.",0.738683819770813,4442.0,4460.3
" You're right. I'm gonna let you all right. Relax. All right. All right, Charlie say you're right this you wanted to test the boat. Okay, it doesn't matter because we both know that no one can survive for three days in these cold Waters. Just listen to me Tink. She's alive.",0.9128382802009583,4462.0,4479.4
 She's alive.,0.9128385782241821,4481.0,4481.8
 She's alive.,0.9128385782241821,4486.2,4487.0
 What time is it?,0.7241958975791931,4537.5,4538.2
 Today we covered everything up to spike rock. Let me grab the wheel. Come on. I got it. It's my boat. I know what to do. Come on. Come on.,0.8502100110054016,4540.0,4550.7
 Get some rest.,0.9128386378288269,4554.7,4555.3
We start now we could make it back to Quincy by sunset.,0.8100809454917908,4583.4,4586.7
" What is he doing in the woods every night, man?",0.8110925555229187,4593.4,4595.5
 I told you.,0.9128386378288269,4600.0,4600.9
 You wouldn't believe me. I want the Navy. You're my mate when I she might not even be out there.,0.771131157875061,4603.8,4624.9
 Subtract a lie. We're going back or are we moving on?,0.9128385782241821,4629.1,4633.7
 I'm going to find Tess.,0.8205575942993164,4641.0,4642.0
Charlie Charlie,0.9128385782241821,4686.0,4693.9
 Forgive me sir.,0.8396504521369934,4719.6,4720.3
 I love you Charlie.,0.8471932411193848,4737.9,4738.9
 over there,0.9128385782241821,4796.8,4797.3
 This is why I was getting a second chance. No when John died.,0.7209787368774414,4847.2,4850.8
 We need immediate medical assistance for 10. You just make it to people.,0.7692708373069763,4856.6,4862.0
Never steal another man's gin.,0.8725792169570923,5132.8,5134.4
" Yeah, right.",0.6821200847625732,5138.3,5139.0
" Welcome back. I then yeah, she's good man. Yeah, she's good. She's recovering doctor said she had hypothermia and",0.741679310798645,5143.0,5153.2
 When you have that your body was kept alive.,0.820752739906311,5154.6,5156.7
 Like what am I probably right?,0.8053315281867981,5158.6,5160.3
I heard you were back home.,0.77142333984375,5220.2,5221.5
" This is that woman's on my mind. Now, we're gonna strip it for scrap. So I took it off their hands always love this boat.",0.7998268604278564,5230.2,5239.3
 I'm going to fix her up.,0.8051232695579529,5241.7,5242.7
" Make some modifications. I asked some flukes. Yeah, it's flukes.",0.748832643032074,5244.1,5249.7
 You know the last conversation I had before I woke up in the hospital bed.,0.8319079279899597,5251.6,5254.9
" Really? Yeah. Well unless you include tinks radio chatter, which I don't.",0.9128386378288269,5256.9,5262.5
" Every good memory now, there's one thing I'll never forget. That's that you saved my life Charlie st. Cloud.",0.7339830994606018,5264.6,5272.0
She's a Bluewater Cruiser where you headed everywhere.,0.6972852349281311,5276.4,5281.4
 Soon as she sound I'm going to sail around the world. Good luck.,0.9122948050498962,5283.5,5290.7
 Wanna go for a spin?,0.6689823269844055,5293.7,5294.7
 Not today. Come on Des. You gonna have to get back on the water. Eventually. I will I will.,0.7072214484214783,5301.9,5308.4
 It's not the water that I'm afraid of Charlie.,0.8489540219306946,5311.4,5313.6
 It's you.,0.6696929931640625,5316.0,5316.6
 me,0.9128385782241821,5320.8,5321.1
 the way you make me feel I,0.8662300109863281,5322.6,5324.4
" I don't have been having these Visions maybe dreams, but they're more Vivid than any dreams that I've ever had.",0.9128386378288269,5326.0,5332.9
 You're in them. We're in them.,0.8339759707450867,5335.0,5338.3
" Never mind, they're not dreams test.",0.8842965960502625,5342.6,5345.8
 good memories,0.9128385782241821,5347.4,5348.2
 trust your heart if the Seas Catch Fire live by love to the Stars walk backward.,0.8750848174095154,5352.0,5356.4
 How did you know that D Cummings? It was your dad's favorite?,0.8342101573944092,5364.4,5372.4
 It's about Taking Chances.,0.9128385782241821,5373.4,5374.7
 Just take a chance test.,0.9128385782241821,5386.9,5388.1
 I miss you.,0.8648200035095215,5444.9,5445.6
 I'm okay Charlie.,0.8975903391838074,5449.1,5450.2
 I'd give anything for you to see me what I've become.,0.8736883401870728,5452.2,5455.5
 But no one ever gets to see what could have been.,0.9128385782241821,5458.3,5461.1
" Sorry, I had to break our deal.",0.9128385186195374,5465.3,5466.7
 It was time.,0.9128386378288269,5469.5,5470.2
 It's beyond anything we ever imagined Charlie.,0.7834421396255493,5472.8,5475.1
 I heard his bed is the day he died?,0.7212257385253906,5478.2,5479.7
 You hurt because you're alive.,0.9128385782241821,5481.6,5483.3
 We'll always be brothers.,0.8546478748321533,5500.9,5502.1
 promise,0.9128385782241821,5504.5,5504.9
 every day come rain or shine come hell or high water.,0.9128385782241821,5507.1,5511.0
 I promise.,0.9128385782241821,5525.9,5526.6
