transcript,confidence,start,end
I think I screwed up from my perspective. Yeah.,0.763971745967865,3550.0,3553.6
" Thanks, Tom. I just have to figure out where I'm going.",0.7867942452430725,3571.7,3576.2
"Hey, I need to recharge my phone.",0.5291708111763,3584.9,3589.3
 an hour bus,0.7993559837341309,3592.0,3593.9
 Okay.,0.711504340171814,3597.7,3597.9
"Yes, you just came down. Okay, I'll try.",0.8091587424278259,3616.6,3620.2
" Sorry, sir. I just wasn't able to contact you or for you.",0.8650532364845276,3637.5,3640.4
"It's a new place. I haven't totally unpacked yet. Are you hungry lately? Always? Why are you asking you got nibbles? Oh, yes. I'm going to hear a list.",0.8452344536781311,3660.4,3671.5
 I'm sorry to say something. I was distracted. So was I you want to hear a list of what I've got?,0.8111187815666199,3678.1,3684.7
 I'm not going to be great. Are you kidding me? Even right. Now? This is the best conversation. I've had since the night. We didn't say a word to each other.,0.789109468460083,3686.4,3693.2
" Well, that's sort of funny. Hey, well, what can I do to help? Oh wow.",0.9128386974334717,3695.3,3704.8
 Make your own chicken pot pie your friend plates and silverware over here.,0.9128386378288269,3706.6,3711.5
 Hello.,0.9128385782241821,3724.4,3724.8
 It doesn't matter where I am.,0.9056408405303955,3726.4,3727.8
 You're going to yell at me. That's it. That's why you called. You know what I think.,0.9128386974334717,3729.9,3733.4
" Wait, you're going to lose me.",0.813925564289093,3734.7,3737.9
" Just as well. I wasn't gonna go well from there. Anyway, I think we both need some time to think.",0.9128386378288269,3742.6,3748.3
" Give me a Guinness will get gas. And you know, I make a great drink if you want to try it. It's not an idle remark. I really do. Okay. I'll try something. Just not too strong. What am I doing? Stay honest with yourself when you know, you're making a mistake and that way there might be a takeaway.",0.7364686131477356,3751.5,3770.0
 I'm going to get drunk because I'm too lame to stand how I feel great choice. Could you do me a favor? Absolutely. Thank you for the opportunity.,0.9128384590148926,3772.2,3781.0
 Could you not have a boyfriend so could we just,0.8632162809371948,3782.8,3786.2
" I have a teammate next to mate who says the only time I say anything is when I'm drinking Guinness, so watch out.",0.7685230374336243,3790.9,3797.9
" Well, I think he was saying a lot without drinking you are truly something.",0.7794604301452637,3801.9,3806.9
" Which means am I thinking about you incessantly isn't just an aspect of the trouble of it. I don't follow you. You're in some sort of trouble. Oh, no, but first things first, I'll be right back make yourself don't.",0.912838339805603,3808.1,3819.0
"Lisa if you're not back in an hour, forget it that's it. Okay. I'm removing the deadline any times good. I may have contributed to the misunderstanding if you could see my face should see how upset I am. I",0.912838339805603,3852.4,3868.4
Turn off the lights.,0.9128385782241821,3887.3,3888.8
 I wash your body you will.,0.8651645183563232,3911.3,3914.8
" Rub me down with some hot oils, baby.",0.9128385186195374,3917.6,3921.7
 All right. I hope I haven't built this up too much.,0.8528446555137634,3929.3,3932.0
" Okay, tell me what you think.",0.9128385186195374,3935.8,3938.0
 It's good right siliceous. Thank you. It's my own creation by used to be a bartender back when I was working my way through bartending.,0.8992944359779358,3944.2,3950.8
" Oh here, please people who make toasts.",0.9025060534477234,3955.0,3959.4
 I just touched your leg. I know it's all my father is what would rather I was more?,0.8673180937767029,3961.9,3969.7
" Dynamic you raised me since I was seven because we do hear this people go crazy over each. I'm serious be prepared to see me through new eyes. I become dangerously appealing. Yeah, you're gonna want to sit up to this one. Okay, here we go.",0.9027896523475647,3971.0,3991.7
" My mother left us after seeing Kramer vs Kramer at the movies one afternoon. Oh, do you know the picture? No, it's a movie about a woman who leaves Dustin Hoffman and her son because she had to find out who she was.",0.8188813924789429,3997.4,4012.4
 That's strange. She came back in the movie.,0.9128385186195374,4013.6,4017.7
" We just have to make those old sucking it up lessons work for me now, like like when we lost the n-c-double-a championship, I won run and and instead of having some self-pitying self-indulgent kleenex party. We did a little good, you know, there were these kids there and are you bored transfixed?",0.7504417896270752,4020.8,4038.8
 Cut it out. I don't understand what you're doing. These cannot be moves.,0.877780020236969,4039.9,4044.4
 Sorry for myself because go ahead notes that come on you were saying.,0.7866137623786926,4047.4,4051.4
" This is the most the girls I play with, you know, when they're done playing they their plan is meet a guy love have a baby.",0.780747652053833,4054.6,4061.9
" Go back to grad school and get a job. I mean I'm doing those things, but my problem I challenge is",0.674453616142273,4063.4,4070.5
" God shut up. No, no, no, no, no, no. No, I think you're saying exactly what you need to be saying just let it out just talk otherwise disease starts have don't you shut up, too. What the hell? Do you know except for looking at me like your Bambi if you ever seen that movie.",0.6991804838180542,4072.3,4085.4
 Wonderful film I own it.,0.8982798457145691,4088.4,4089.9
 I'm sorry. I'm sorry. You're glad you fed me all those drinks.,0.9128386378288269,4094.5,4101.0
 Your problem your challenge.,0.9128385782241821,4104.7,4107.1
 I don't know if I have what it takes.,0.8131833076477051,4114.2,4117.0
 for everybody's regular planet,0.8735594153404236,4118.5,4120.4
 I've never felt like that that love like like the guy is the whole deal like to be honest the baby thing. Never never.,0.8766800761222839,4124.8,4135.1
" I'm just good at this one thing, you know, and and when I hear girls talking about how love they are having babies everything.",0.8244595527648926,4137.8,4146.3
 I think they're pretending.,0.8328800797462463,4149.2,4150.5
What sort of trouble you and George simply put currently unemployed? My girlfriend recently broke up with me. I'll soon run out of money and I'm the target of a federal investigation.,0.8038890957832336,4175.7,4191.4
"Wow, you're real chick magnet, aren't you?",0.7637721300125122,4195.6,4197.5
" I'm sorry. Well, we'll see.",0.9128385782241821,4209.6,4212.5
" You know, what impressed me about you. Oh, I'm sorry. Did I interrupt you? No, no. No, please go ahead. Go ahead.",0.8215342164039612,4214.3,4223.2
 You sure haven't let anything take your spirit No not tonight.,0.9128385782241821,4226.0,4230.8
 Tonight you've done me a great turn. You've given me temporary Amnesia that Amir you have.,0.9128386974334717,4233.4,4240.1
 Believe you tell me all you just did and then you flirt with me.,0.8740363717079163,4241.8,4244.5
 anything,0.7658829092979431,4246.2,4246.7
 why is the government?,0.9128385782241821,4251.7,4253.0
 I don't know truly.,0.9128385782241821,4255.0,4256.8
 I'm,0.9128385782241821,4258.0,4258.4
 honest,0.9128385782241821,4260.4,4261.1
" Hey Maddie, first of all, I'm not going to ask you where you've been but I get points for that right now when you put it like that. Yeah, I I screw up. That's why I wrote something out that I want to I want to say to you that okay, this will be good. Is it bad that I wrote it out? I'm usual. It's not bad stuff. Ask me things like that. It's weird. Yeah. Yeah. Sorry. I went nuts when you left. I broke a lamp.",0.8442908525466919,4272.2,4298.9
" Okay, maybe the thing that was the thing.",0.6576905250549316,4300.2,4304.2
" Well, then I'm deeply touched you really broke a lamp. Yeah, I mean I just I just smashed it. I mean, it's just destroy you should see it. Okay. What else do I do here? Please come back. That's you know, that's giant for me to say I don't know that I'll do great but I know I can do better. Whoa. Whoa. This is breakthrough stuff for me here. Okay. Great. Okay.",0.912838339805603,4308.4,4337.9
 I see you soon.,0.7556983828544617,4338.2,4339.0
 I'll be it again.,0.7308169603347778,4348.8,4349.7
 Hey George.,0.9077618718147278,4359.7,4360.5
 Thanks for being such a great listener.,0.9128385186195374,4362.5,4364.0
 And no matter what I get to have friends.,0.8162891864776611,4367.1,4369.4
 I will take you up on that.,0.870591938495636,4379.5,4380.9
 Okay.,0.9128385782241821,4383.9,4384.2
Slim said he can be murder. So call me whenever.,0.6687207221984863,4406.2,4409.7
" Every thought I had about you and the millions the one that never occurred to me, so my mind wasn't exaggerating.",0.8679285645484924,4422.4,4429.7
 boyfriend,0.9128385782241821,4433.5,4434.4
 8:45,0.7257891297340393,4440.1,4441.0
 I'm not I'm not saying she's reaching out.,0.8119524717330933,4455.9,4457.9
" I'm not saying she was coming on, but she was definitely talking to me.",0.8747299313545227,4459.4,4462.4
 You have to see your father one of the few people willing to talk to you.,0.9128386974334717,4467.9,4475.7
Your son is here to see you. Mr. Madison.,0.9128385186195374,4487.7,4489.6
 finally,0.9128385782241821,4495.0,4495.9
 if you've been avoiding me.,0.9128385782241821,4498.3,4499.7
 Yes.,0.9128385782241821,4502.1,4502.8
 Absolutely. Why?,0.9128385782241821,4504.4,4506.5
Did you do it?,0.9128385782241821,4512.1,4512.8
 Did I?,0.9128385782241821,4515.6,4516.1
 My gosh you're not asking of what what I'm asking is did You fabricate earnings for the analysts and either knowingly or accidentally put me in this spot. Did you do that? And if you did are you still looking even at this moment for a way to handle it and me without telling me you committed a criminal act and that way just easy.,0.9128382205963135,4520.5,4547.8
 This ground we're stepping on here is wall-to-wall minefields.,0.9122616648674011,4549.4,4553.9
 What exactly did you do?,0.8502747416496277,4560.5,4562.4
 I did what everybody who does business in the Mideast us who is not Microsoft or selling something indispensable. You pay a toll in the Mideast no matter what the country is if you want to sell in Egypt you go there you read an office stop as shouting. I don't hear you when you do that ever.,0.8680270910263062,4564.7,4587.2
Go there.,0.9128385782241821,4605.9,4606.5
 Rent an office.,0.7274519801139832,4608.7,4609.8
 It's hard to talk to you.,0.8065762519836426,4612.6,4613.8
 You go there and you bribe an Egyptian.,0.8760925531387329,4616.4,4619.0
 That is what I did like everybody does I bribed and Egyptian we know pissing in the street is against the law. This is spitting in the street. This is,0.8134201169013977,4620.0,4635.7
 I didn't think that it would ever touch you.,0.8935677409172058,4639.7,4641.9
 And I wish that I could somehow Express out. What is happening to you is the most wrenching experience of my life and it's not just emotional. It's physical. It hurts in a profound deep way my muscles my skin like those side effects. I got from Lipitor. I am languishing in every way because what you going,0.8821264505386353,4643.9,4673.5
" Stop damn narcissist. No, you don't you can't cry you ethical mutant.",0.9083507061004639,4677.1,4685.1
" better pace yourself, son",0.9128385782241821,4688.0,4689.7
 gets worse,0.9128385782241821,4691.4,4692.4
" I'm going to miss you, babe. Echo that.",0.7632619142532349,4694.0,4697.0
" What are you going to do with yourself? Well, I'm going to be teaching these great kids. It's clinic and then I'm going to register for classes and the team is playing close by so I was thinking about stopping by but",0.8469454646110535,4698.9,4710.8
"We need to talk for a second. Okay, I will call you from the car.",0.895698606967926,4718.8,4722.0
" What's your feeling this way? Because of the road trip. We don't have time for this. How much time does it take to answer? Well, the answer is yes, of course, essentially what is essentially let's talk about essentially. Here we go.",0.912838339805603,4726.6,4741.5
" Look, I am nothing like the wild man. I used to be, you know, if it bothers you I can attempt to cut out even the anonymous sex because I think we're heading for the biggest result that can happen for a dating couple. I'm thrilled about that animus sex a guy's willing to go A Thousand Miles for you and you criticize him because he admittedly hasn't covered that last yard yet.",0.9007276892662048,4744.9,4769.5
"Damn it, you know he's trying I think your heart goes out.",0.8279833197593689,4774.2,4776.8
 Lisa Lisa,0.9128385782241821,4778.9,4780.9
" Lisa you have to get the team bus you never miss the team bus. Okay, we'll talk. Okay, I'm gonna catch some to be on time, but we'll talk. Okay, we'll talk. I'm moving up a we'll talk. Whoa. No no, no. No, you can't don't break up with me. He doesn't think Maddie is I don't know if what we have is even anything breakable. Of course it is and you're doing it.",0.9128383994102478,4783.5,4812.2
 Where you going to go?,0.6522695422172546,4813.5,4814.6
" I'm not quite at take my place. So they're trying to get out of the deal. Just don't miss the team bus. Okay? Okay. Okay. Okay. I'm just trying I'm going to be monogamous. I'm going to be monogamous but you too, right? I mean you're going to you can still move out but you're going to be monogamous to okay, give me a real. Yes. Yeah. Okay. I think it's going to be okay. I know it's going to be I know it's going to be okay.",0.8147549033164978,4815.8,4836.6
 Why do girls always look so pretty in a minute? They're not sure about you.,0.7593653202056885,4841.1,4844.2
 out of here,0.8265926837921143,4846.3,4847.0
" Okay, no not answering the phone monogamy.",0.8938602209091187,4848.8,4853.5
 Take my advice. I think you should get away from me. What got me off. I have just been trying to avoid an inevitable here. I work there with facts. Tell me.,0.8671115040779114,4860.8,4871.9
 How does he get worse?,0.7346908450126648,4873.9,4874.9
George I worked for a boiler stock operation when I was 19. There was a violation,0.8694077730178833,4883.2,4892.8
 I got one years probation.,0.8357566595077515,4894.5,4896.3
 and you're bringing this up now because,0.9128385186195374,4897.8,4900.3
" go because of that if they find me at all responsible for the current problems, I would be classified as a repeat offender. Your sentence would be 25 years to dead. That's why I didn't come forward.",0.81252521276474,4902.2,4924.7
I need you to go because my events some wrestling match with myself here. I can't trust myself not to manipulate you. I don't know if I'm doing it now.,0.7272951006889343,4936.8,4947.2
 I think I am.,0.8452563881874084,4950.3,4951.3
" Why is there something else has it occurred to you even as a possibility that you can simply say? What does situation is without trying to control the outcome? No, try.",0.9128383994102478,4952.2,4966.3
If you were to plead out the sentence would be three years with a chance of getting it down to less than 2.,0.8995791077613831,4975.3,4982.4
 You'd get off.,0.9128386378288269,4985.9,4988.5
 Maybe,0.523632287979126,4989.4,4990.0
 probably,0.9128385782241821,4991.9,4992.7
 everything,0.9128385782241821,5000.3,5000.8
 So it's either.,0.9110893607139587,5008.9,5009.6
 Hi.,0.9128385782241821,5017.4,5017.9
Hello. Hello. Hello. Hi. Hi. How you doing? Good.,0.7952224016189575,5087.0,5100.1
" You okay? Yeah. Are you home? Yeah, good. Okay, uh-huh. Yeah sure him. I just hope it's not too late to call. No. No, not at all. What what's going on? Oh good. Yeah, nothing. I just, you know, we made an independent plan to hang out. So I just thought I'd nail it down.",0.9128382802009583,5101.2,5129.3
 Schedule my week.,0.8381364941596985,5130.7,5131.9
" Well anytime so soon would be advisable. Guess it's too late for tonight. No, not at all. Okay, I'm just waiting for a call from my friend in case she has her baby tonight, but you know we can deal with that if it happens. Yeah. Yeah, we can we can do with that or what the heck let's just give it a shot so I could be there in",0.870124101638794,5133.5,5162.1
" Listen, 30 minutes good although you know this time of night. It could be sooner.",0.7458130121231079,5164.8,5169.8
" Great good, I hope so.",0.8651173710823059,5171.2,5173.6
" Okay, so I'll see you soon and we'll just hang out. I mean do you feel like hanging out or yes?",0.9128386378288269,5175.1,5186.3
" Okay, okay.",0.9128385782241821,5189.3,5191.1
" Okay, bye-bye.",0.8162772059440613,5192.7,5196.7
"I think I should go huh. Yeah, I was downstairs when I called you. I know you're going to say anything.",0.9128386378288269,5228.0,5239.4
 I didn't want to embarrass me some guys in a bathroom. Oh God.,0.807976484298706,5242.6,5247.9
 You look good. You look rested although everyone I know looks rested George help me out here. What is you're the one who said it. Did you ever wish that you could delete everything you said as soon as you finish saying it when you said I thought that was the strangest thing but lately all I do is hear myself being so weak and whiny and needy that I just wish I could delete everything.,0.8636553883552551,5255.4,5275.0
 I think the answer to what you're talking about is to stop talking Taniya voice to the thing. It's falling apart. Right? No lip service. That's my advice to you. Right which I think I got from you. Now. Sorry to handle you in the situation like this. It was just an impulsive going to let go now.,0.8637853860855103,5276.6,5291.7
 Please don't hit me.,0.9128385782241821,5292.9,5293.7
" Hey, yeah.",0.722102165222168,5310.3,5312.4
 How much?,0.9128385782241821,5314.2,5315.0
 How do you feel?,0.9128385782241821,5316.0,5316.7
" Yeah, sure now.",0.9128386378288269,5321.5,5323.1
 Can I bring a friend?,0.9128385782241821,5325.4,5326.3
 Alright. See you soon.,0.7343214750289917,5327.9,5329.2
 She had the baby.,0.862393856048584,5332.3,5333.1
 I'm going to head over there.,0.5956559777259827,5335.8,5336.6
 Want to come?,0.8718652725219727,5339.1,5339.6
 I don't want to be away. I just feel like,0.8899141550064087,5347.3,5350.2
 sure. Okay. Thanks.,0.8995242118835449,5352.1,5353.4
" Oh, this is Lisa and he's told us about you both.",0.7833003401756287,5368.3,5373.2
 George Madison good to see you George. Congratulations. Remember there are a lot of TV shows with single-mom heroines. I'm fine. It's fine. Everybody's healthy. That's it. That's good right times. I'm very happy. I know it's killing him.,0.9128383994102478,5376.6,5403.7
 So glad to meet you finally.,0.9128385186195374,5407.6,5409.9
" Ten pounds ten times three days early. Are you exhausted? I'm slap-happy world's luckiest, baby.",0.8390015363693237,5417.7,5431.9
 the great thing,0.7706485390663147,5437.0,5437.8
"Hello. Hi, you're here. You're just a few just a couple of Doors Down ask for double digits room. That's what we're all calling them for now. Okay, get ready to meet your daddy.",0.7853602170944214,5442.9,5467.3
 We'll grab some coffee when thing.,0.7349780201911926,5470.5,5471.9
Or you're sick.,0.7294179797172546,5485.9,5487.2
 It's good of you to come by. Mr. Madison where a girl boy. Maybe you'll meet somebody in the nursery. I just wanted to drop this off and,0.9122390151023865,5500.2,5515.5
 Tell you not to worry about you job in any way.,0.8665617108345032,5516.6,5520.3
" Oh my God, that's great to hear. Thank you.",0.9128385186195374,5521.5,5524.3
 You okay? Thought you might be here.,0.9128385186195374,5528.0,5532.0
 Do you?,0.9128385782241821,5533.4,5533.8
" Like to talk go over anything any new thoughts. No, not yet. You're thinking think so not at this precise moment.",0.8309592008590698,5535.6,5546.3
" I'm on a break. Okay, fine.",0.8815987706184387,5547.2,5551.6
" You relative of Annie's father? Okay. Well, let me tell you all there is to know about raising a kid do not beat yourself over the head with any Notions that someone else is doing it. Right? Well, actually my mom and pop they did it right you yours too, right Annie.",0.813673734664917,5562.0,5586.9
Mine too. Sorry.,0.661998987197876,5591.5,5593.7
" Okay, nice visit mi. Love you son. Good night awfully glad I came by and happy parenting awfully. Glad I came by.",0.9128385782241821,5597.9,5614.3
 Oh.,0.9128385782241821,5621.7,5622.2
 I'm going to do something. It was recorded that the red button.,0.8094088435173035,5630.2,5635.3
 I gotta say something to you to the two of you.,0.8765033483505249,5637.5,5640.4
 I don't want you to think that the reason that we're not married is because I think anything of anyone else because I'm 40 years old and I'm a failure any who kill you don't talk like that again. Any I know I'm here.,0.9009855389595032,5648.2,5661.9
 That I never talked marriage to you was because I couldn't stand to see you the princess of worry.,0.7649543285369873,5668.3,5675.1
 weighted down by me and my limited prospects,0.8808199167251587,5676.4,5679.0
" you because I get you oriented. And I know that a lot of people think that that's a bad thing about you, but I know that it's because you have a great big heart and I love you for it, and then they started to worry right about what would happen to you and",0.8577443361282349,5680.3,5696.8
 this little Hulk,0.6749600768089294,5698.6,5699.5
" If you if you guys wound up with you know, someone who who thought that you're worried was, you know, like a great guess somebody, you know who didn't get you wanted you to feel bad about yourself, you know. Wanted to make you be more normal person or as I wanted you to change or like yourself Morris, you know, didn't love all of it. We didn't want to leave great enough alone.",0.8508991599082947,5701.9,5727.2
 I thought I could do that for you. That could be a legitimate Tumblr.,0.9125007390975952,5729.0,5736.8
 Function for me your life. So that allows me to propose to you that we get married. I want to marry you.,0.8589109182357788,5738.3,5752.3
" Oh my God, I got so caught up in and get it. He didn't you didn't get it. Oh my God. I'm so sorry.",0.8439285755157471,5771.0,5783.2
" Again right away do it again. Like your name for babies. Ow. Ow, okay, you're going to record it knows when I said we just have to think here and then we're going to piece this thing together right away. You were sitting so of course, I'll sit down. Okay. Okay, you told her that you that you didn't want her to think that I don't want you to think that the reason we're not married is because I feel anything for anybody else. Yes. Yes, you said it was because you had no prospects. You used the word failure. I don't want to saddle you with a 40 year.",0.7267109155654907,5789.3,5819.0
" Failure and Anna you said I'll kill you if you don't make you I will kill you. If you do I'll kill you if you talk like that, right? And yeah, you said that you didn't want her to end up with with someone who wanted her to change but she couldn't change. Yes. Someone who didn't get me there was that whole list. He was worried about you. He was he was worried that you'd be with somebody who made you feel bad about yourself who wanted you to like yourself in a different way.",0.7896021008491516,5819.3,5845.0
 Who didn't love you the right way?,0.9128385186195374,5847.3,5848.6
 Protecting her from that appreciating her the way you do is a legitimate function for you in our life how I said that I feel like you're all proposing to then I asked you to marry me. No. No what you said was I propose to you that we get married.,0.7311496138572693,5850.1,5868.5
 I propose to you that we get married and then you called a little Hulk which for some reason is my face.,0.9128385782241821,5870.4,5878.5
 I love you so much.,0.9128385782241821,5886.7,5887.5
 I'm just gonna wait here for my bus. I'll wait with you. Thanks.,0.8533079624176025,5911.5,5918.8
 Don't you miss them already?,0.8664349317550659,5926.0,5927.3
 I'm okay.,0.9128385782241821,5929.5,5930.1
 Do you think what he said applies to so many?,0.7412248849868774,5932.7,5934.8
Take care you two.,0.7227452397346497,5944.8,5948.5
 YouTube,0.8955509066581726,5950.2,5950.9
 Can't catch a break.,0.9128385782241821,5954.9,5956.2
porch,0.6390379071235657,5978.6,5979.3
 what is wrong with you? You're shouting at all crazy?,0.9127480387687683,5982.5,5991.5
 Yo.,0.9128385782241821,5992.4,5992.9
 I was weird that you were off so fast for the next bus.,0.8038601279258728,5995.8,6001.0
 You just charged off.,0.8120976686477661,6002.5,6003.9
 Well good.,0.9128385782241821,6006.2,6006.9
" Well, we should have plenty of time now.",0.9128385186195374,6008.4,6012.3
 Will what is this? I think this is the opposite of a bus strike.,0.9128386378288269,6014.0,6021.1
 Maddie be worried,0.7347411513328552,6027.3,6028.3
" Oh, I didn't tell you we're not living together right now.",0.7856288552284241,6030.8,6034.5
" No, I would have remembered you gave us just two seconds, please. It's really important for what?",0.8913648724555969,6035.9,6043.4
" We're still working on things, but from a different slant he gets back tomorrow. He's throwing me a belated birthday party tomorrow night. It's going all out not my choice, but when you're in something you",0.8040369749069214,6045.3,6057.9
 you got to give it everything you have else. What are you doing?,0.9128386378288269,6059.8,6062.3
 Can I come to your party? Huh? I come to your party.,0.9128386378288269,6075.1,6078.5
" Sure, of course.",0.9128386378288269,6081.4,6084.1
 When was your birthday?,0.7191101312637329,6087.2,6088.1
 It was tonight.,0.9128386378288269,6090.3,6090.9
 birthday,0.9128385782241821,6099.6,6100.1
father,0.9128385782241821,6118.9,6119.4
" George I think I figured it out. I don't want to talk right now. Well, could you give me some indication tomorrow?",0.9128385782241821,6126.8,6136.2
I love you too tomorrow.,0.9128385782241821,6141.7,6143.3
 We're going to party to it's not yet.,0.7452986836433411,6163.6,6165.5
 Just a minute sir. The lawyers are taking a break leave your stuff try the coffee shop on the corner get me that list of non-extradition countries fruit salads. Very good.,0.9128383994102478,6168.4,6180.2
" No, no, I can't you look great. I'm shooting for great tonight.",0.7906804084777832,6189.3,6196.0
" Great now I do I know you want the bottom line, but are you interested in my reasoning? Yes, of course. Okay, first thing it was an all-nighter getting there but same as in anything if answer starts with the right question and the question here wasn't whether I go to jail or you do that was not the question. It wasn't Joe. No. The question was will I go to jail for 3 years, or will I live for 25 years?",0.8944176435470581,6197.8,6227.0
" Feeling awful because of your being in jail very good. So I went over different scenarios to get varying perspectives. It occurred to me if I had children I wouldn't consider going with you but you don't write or if I had someone crucial to the life I want for myself. It would be perverse some denunciation of the experience of life itself. I gave that up. Well, that is an extreme point.",0.8571757078170776,6227.2,6257.0
" View, do you have such a person? I don't know but I'm going upstairs to somehow find out there's a party. She's up there.",0.9128385186195374,6257.1,6268.7
 There's another guy you mean she may be unavailable. I can't think that way right now. I'm going up there and I'm taking my shot.,0.9128385186195374,6269.9,6279.4
 If I don't have a chance with her.,0.8234729170799255,6280.7,6282.1
 I will go to jail for you.,0.8188386559486389,6283.2,6284.3
" But if I have any chance at all, I can't wish me luck.",0.9128386378288269,6288.1,6295.8
There's no one attached to women allowed tonight one guy's bringing his sister couple guys are bringing their moms.,0.8514409065246582,6311.8,6317.1
" I'm great. Okay, here we go. I want you to start we'll start right here have a seat. It's not a ring. We don't have to look so relieved about it. No, no, I",0.8510928750038147,6319.8,6340.2
" okay, maybe I don't get on a knee for this but",0.7707566618919373,6341.2,6344.9
 lovely,0.8873994946479797,6352.0,6352.7
 you just did.,0.8679082989692688,6355.2,6355.8
" But I mean, I it's gorgeous, but what?",0.7489339709281921,6367.2,6370.8
"I was just thinking when would I wear something like this? I'll take you places but do you not do not get with this means you get oh, I do that the time is not means we're engaged what to be engaged.",0.8699215650558472,6372.7,6386.1
 My father gave my mother a watch him boom seven years later. They were engaged.,0.8839486837387085,6387.0,6390.8
" It's beautiful. I mean gorgeous. I don't know what to say blown away. I'm Blown Away. Come on. I'm Blown Away. Yes, come on. Now. You're talking look at it. Oh, whoops. Sorry. Oh, oh, oh good to see you.",0.9057692289352417,6395.4,6423.7
" Thank you. And you okay, we better get going. It's our first party is a couple. However, we all those other times. That's so cute. Hey, Richie, what's going on? Imagine this Ace? I should really go find George because he doesn't really know anybody with I'll go with you Cory's mom wants to meet you right now.",0.8438360095024109,6425.1,6447.9
 See you soon.,0.9128386378288269,6459.6,6460.4
 I got you a gift. Thanks.,0.9076117873191833,6464.4,6467.8
Thanks for not rushing me.,0.9128385782241821,6497.2,6498.3
" This is only half the gift. Yeah, it doesn't work without the story.",0.9128386378288269,6513.8,6519.1
 Did this stuff was invented by this man in central Ohio as white goo and used it to remove soot off of wallpaper from old-fashioned heating. It was gas and electric heating came in. There was no longer a need for the cleaning goo.,0.8461568355560303,6521.1,6541.6
" So, you know the guy was going under but it's a sister-in-law who is a nursery school teacher. This is a true story. The man's name was Joe McVicker. His sister-in-law was Kay zufall.",0.729736328125,6544.2,6554.1
"Okay, I believe you so Kay zufall discovered that her little kids like squeezing the goo a lot more than hard modeling clay. So she suggested to her brother-in-law Joe the color the stuff nice.",0.8547728657722473,6556.1,6574.5
 I have kept this for a long time as proof.,0.9128385782241821,6580.6,6585.1
 We're all just one small adjustment away from making our lives work.,0.9128386378288269,6586.7,6591.9
 You can see why I thought this for you.,0.9128385186195374,6602.3,6604.0
 Thanks.,0.7059159874916077,6619.4,6619.8
 I'm going to put it away cuz,0.9128385186195374,6623.8,6625.1
 Anybody ask me what it is? I could never tell that story as well as you do.,0.7650864720344543,6627.0,6629.7
 Oh.,0.9128385782241821,6645.7,6645.9
 Thank you for having me.,0.9128385782241821,6657.6,6658.7
 I need to talk to you really and that means I need to get you out of this party. What is that? Is that feels out of the question? You just probably nothing to talk about.,0.8444299697875977,6665.2,6675.3
 and I night,0.7387422919273376,6678.0,6680.6
 I'm gonna go wait out at the bus stop for the next.,0.8843875527381897,6681.7,6684.2
 10 to 15 hours,0.7270188331604004,6685.9,6687.5
 I'm kidding.,0.7491198778152466,6689.0,6689.5
 I'll be out there for a while.,0.8621353507041931,6691.2,6692.4
" Hey, can I talk to you for a minute? They're coming.",0.9128385782241821,6712.2,6715.3
Maddie I just think things are moving too quickly.,0.6150082945823669,6735.1,6739.4
" I almost got you this white silk bathrobe. It had a like a thing. I saw the watch I got excited. I was maybe four or five months too early, but",0.8629475235939026,6742.9,6752.3
 The mistake was a mistake of enthusiasm. I think I'm going to go hang out with George for a little bit.,0.7871384620666504,6754.2,6758.8
" He wants to talk. Okay, go ahead.",0.9128385186195374,6760.2,6762.3
 Okay.,0.9128385782241821,6766.0,6766.7
 But I want you to take into account that I'm the kind of guy who has the confidence to say that which is it's kind of a big deal.,0.8995732069015503,6768.2,6774.1
" Okay, you understand what I'm saying I'm saying. Yes go but recognize the confidence I get a little afraid that you're missing my confidence. No good.",0.887758195400238,6775.4,6786.9
" I don't mean to keep harping on it, but I just think that that's key to any decision that you make that you're going to have to.",0.7820476293563843,6790.1,6796.4
 I do wrong.,0.8313887715339661,6808.1,6809.1
 Fun you are.,0.8221727013587952,6814.2,6816.7
Talk to you later.,0.9128385782241821,6833.5,6834.4
hungry,0.557247519493103,6883.1,6883.6
 any stuff,0.7286174297332764,6886.5,6887.2
I just had a fart.,0.7696542739868164,6912.2,6913.4
 Did you come down here to tell me not to bother waiting?,0.7765374779701233,6916.3,6918.4
George,0.8069420456886292,6938.2,6938.9
 I thought you were the silly guy.,0.9068025946617126,6941.8,6944.0
 now,0.9128385782241821,6945.3,6945.9
 everything but you seem silly.,0.8724725842475891,6948.5,6950.2
" That's what I'm saying. It's just a thought. I might not at all what you love me, too.",0.7153454422950745,6952.0,6961.2
Let's take a shower a shower together wash your body you wash mine.,0.9057190418243408,7046.7,7058.2
 Turn off the lights.,0.7834919095039368,7076.0,7077.6
 I want to give you a special treat is so sweet. Turn off the light.,0.7856793999671936,7086.8,7093.2
 Let's get it.,0.8497443199157715,7096.2,7097.0
 You're the only one in the world that I need.,0.909369945526123,7102.9,7106.1
 let's get,0.9128385782241821,7144.2,7145.2
" Girl, I want to give you a special treat. You're so sweet.",0.9128386378288269,7150.5,7155.3
"Wait in my day, you can get what you won't get any time you wanted. I'm lying here. Just Awaken my dick.",0.8751687407493591,7190.5,7199.6
